event_id,event_year,structure_type,material,location,corrosion_environment,age_at_event_years,corrosion_rate_mm_yr,failure_mode,severity,replacement_value_USD,repair_cost_USD,loss_ratio,detected_by,was_predicted,warning_lead_months,insurance_claim_filed,regulatory_action,severity_num,severity_loss_score,repair_impact_score,failure_cost_ratio,prediction_gap,failure_risk_score
FE-00119,2005,Bridge,Reinforced Concrete,Coastal Carolina,Severe,40,0.0926,Fatigue crack,Moderate,1274821.0,316598.0,0.2483,Routine inspection,0,0,1,0,2,0.4966,78611.2834,0.2483470228369316,2.0,0.1852
FE-00120,2013,Bridge,Steel (A514 HY),Urban Midwest,Moderate,51,0.0657,Settlement,Major,289827.0,134878.0,0.4654,Public report,0,0,0,1,3,1.3961999999999999,62772.2212,0.4653741714885087,3.0,0.1971
FE-00121,2016,Bridge,Reinforced Concrete,Rural Mountain,Mild,64,0.0203,Erosion,Catastrophic,4812514.0,3698080.0,0.7684,Sensor alert,1,13,1,0,4,3.0736,2841604.672,0.7684299723595609,0.2857142857142857,0.0812
FE-00122,2017,Bridge,Prestressed Concrete,Rural Mountain,Mild,32,0.0199,Corrosion,Catastrophic,1895055.0,2067166.0,1.0908,Routine inspection,0,0,1,1,4,4.3632,2254864.6728,1.090821110732934,4.0,0.0796
FE-00123,2016,Bridge,Reinforced Concrete,Urban West,Mild,40,0.0523,Corrosion,Major,1839153.0,1085059.0,0.59,Sensor alert,1,32,0,0,3,1.77,640184.8099999999,0.5899775603226051,0.09090909090909091,0.15689999999999998
FE-00124,2018,Bridge,Reinforced Concrete,Coastal California,Moderate,29,0.0717,Settlement,Minor,2958480.0,142973.0,0.0483,Emergency,0,0,1,0,1,0.0483,6905.5959,0.04832650550282577,1.0,0.0717
FE-00125,2017,Bridge,Prestressed Concrete,Urban Midwest,Moderate,21,0.0573,Fatigue crack,Moderate,3701997.0,794693.0,0.2147,Routine inspection,0,0,1,0,2,0.4294,170620.5871,0.21466603025340106,2.0,0.1146
FE-00126,2020,Bridge,Prestressed Concrete,Coastal California,Moderate,35,0.0676,Brittle fracture,Major,1089264.0,344497.0,0.3163,Public report,1,9,0,1,3,0.9489000000000001,108964.4011,0.31626584556177384,0.3,0.20279999999999998
FE-00127,2013,Pipeline,Aluminium Alloy,Pacific Northwest,Mild,57,0.0241,Corrosion,Major,2041326.0,1445167.0,0.708,Emergency,0,0,0,1,3,2.1239999999999997,1023178.2359999999,0.7079550253119786,3.0,0.0723
FE-00128,2008,Bridge,Timber,Rural Mountain,Mild,26,0.0297,Creep,Minor,5306266.0,272848.0,0.0514,Routine inspection,1,44,1,0,1,0.0514,14024.387200000001,0.05141996273839269,0.022222222222222223,0.0297
FE-00129,2019,Building,Timber,Pacific Northwest,Mild,43,0.054,Corrosion,Moderate,813447.0,199857.0,0.2457,Load test,1,52,1,0,2,0.4914,49104.8649,0.2456914832804104,0.03773584905660377,0.108
FE-00130,2016,Bridge,Steel (A588 Weathering),Industrial Ohio,Moderate,34,0.043,Overload,Minor,2016777.0,149581.0,0.0742,Routine inspection,0,0,0,0,1,0.0742,11098.9102,0.07416833888922772,1.0,0.043
FE-00131,2021,Bridge,Prestressed Concrete,Urban Northeast,Moderate,51,0.0896,Brittle fracture,Minor,947439.0,50082.0,0.0529,Routine inspection,0,0,0,0,1,0.0529,2649.3378000000002,0.052860395233888406,1.0,0.0896
FE-00132,2009,Bridge,Timber,Industrial Ohio,Moderate,53,0.0543,Overload,Minor,707458.0,28405.0,0.0402,Routine inspection,0,0,1,0,1,0.0402,1141.881,0.04015079340399006,1.0,0.0543
FE-00133,2022,Building,Steel (A36),Urban West,Mild,43,0.0278,Fatigue crack,Moderate,699392.0,155110.0,0.2218,Routine inspection,0,0,0,0,2,0.4436,34403.398,0.2217783446193265,2.0,0.0556
FE-00134,2020,Bridge,Steel (A514 HY),Coastal Carolina,Severe,46,0.0942,Overload,Catastrophic,5156026.0,4876062.0,0.9457,Load test,0,0,1,1,4,3.7828,4611291.8334,0.9457015926607042,4.0,0.3768
FE-00135,2006,Pipeline,Steel (A514 HY),Rural Midwest,Mild,64,0.0254,Overload,Minor,757040.0,23628.0,0.0312,Public report,1,0,1,0,1,0.0312,737.1936,0.031211032442143082,1.0,0.0254
FE-00136,2020,Power Plant,Steel (A36),Urban Northeast,Moderate,56,0.0688,Fatigue crack,Minor,2128402.0,140606.0,0.0661,Emergency,1,6,1,0,1,0.0661,9294.056600000002,0.06606176840653223,0.14285714285714285,0.0688
FE-00137,2022,Building,Prestressed Concrete,Urban West,Mild,55,0.0216,Overload,Moderate,2230869.0,616758.0,0.2765,Routine inspection,0,0,1,0,2,0.553,170533.58700000003,0.2764653594630613,2.0,0.0432
FE-00138,2011,Building,Reinforced Concrete,Pacific Northwest,Mild,17,0.0398,Brittle fracture,Minor,247908.0,11943.0,0.0482,Public report,0,0,1,0,1,0.0482,575.6526,0.04817512948351808,1.0,0.0398
FE-00139,2006,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,55,0.0566,Erosion,Moderate,499147.0,58678.0,0.1176,Load test,1,6,1,0,2,0.2352,6900.5328,0.11755655147681945,0.2857142857142857,0.1132
FE-00140,2022,Bridge,Steel (A36),Urban Midwest,Moderate,46,0.033,Fatigue crack,Major,2559940.0,951656.0,0.3717,Routine inspection,0,0,1,0,3,1.1151,353730.5352,0.37174933787510644,3.0,0.099
FE-00141,2019,Pipeline,Steel (A514 HY),Pacific Northwest,Mild,50,0.045,Fatigue crack,Major,199399.0,103589.0,0.5195,Public report,1,6,1,0,3,1.5585,53814.485499999995,0.519506115878214,0.42857142857142855,0.135
FE-00142,2007,Bridge,Steel (A36),Industrial Ohio,Moderate,46,0.0575,Overload,Major,764985.0,529569.0,0.6923,Routine inspection,0,0,0,1,3,2.0769,366620.6187,0.6922606325614228,3.0,0.17250000000000001
FE-00143,2011,Building,Steel (A36),Coastal California,Moderate,40,0.0782,Fatigue crack,Major,868915.0,270777.0,0.3116,Routine inspection,0,0,0,0,3,0.9348,84374.11319999999,0.3116265687667954,3.0,0.23460000000000003
FE-00144,2013,Bridge,Reinforced Concrete,Desert Southwest,Mild,25,0.0288,Settlement,Catastrophic,2202287.0,3134390.0,1.4232,Public report,0,0,1,1,4,5.6928,4460863.848,1.423243201272132,4.0,0.1152
FE-00145,2009,Bridge,Reinforced Concrete,Desert Southwest,Mild,56,0.0254,Buckling,Moderate,1568170.0,263659.0,0.1681,Routine inspection,0,0,1,0,2,0.3362,44321.0779,0.1681316438906496,2.0,0.0508
FE-00146,2009,Building,Prestressed Concrete,Coastal Florida,Severe,59,0.0733,Corrosion,Moderate,2120953.0,219307.0,0.1034,Routine inspection,0,0,0,0,2,0.2068,22676.343800000002,0.10340021678933951,2.0,0.1466
FE-00147,2013,Bridge,Reinforced Concrete,Industrial Ohio,Moderate,35,0.0335,Brittle fracture,Moderate,9967574.0,2641748.0,0.265,Sensor alert,1,6,0,0,2,0.53,700063.2200000001,0.26503419989658467,0.2857142857142857,0.067
FE-00148,2005,Bridge,Reinforced Concrete,Coastal California,Moderate,26,0.0679,Corrosion,Moderate,686485.0,174084.0,0.2536,Load test,1,0,0,0,2,0.5072,44147.7024,0.2535874782406025,2.0,0.1358
FE-00149,2021,Bridge,Steel (A588 Weathering),Urban Midwest,Moderate,35,0.0141,Erosion,Minor,803644.0,39139.0,0.0487,Routine inspection,0,0,1,0,1,0.0487,1906.0693,0.04870191278725406,1.0,0.0141
FE-00150,2009,Pipeline,Reinforced Concrete,Coastal California,Moderate,29,0.0784,Overload,Minor,8394887.0,625290.0,0.0745,Routine inspection,0,0,1,0,1,0.0745,46584.104999999996,0.07448462379541261,1.0,0.0784
FE-00151,2020,Bridge,Stainless Steel 316L,Industrial Michigan,Moderate,46,0.0119,Creep,Moderate,1081495.0,290696.0,0.2688,Routine inspection,0,0,1,0,2,0.5376,78139.0848,0.2687908866892588,2.0,0.0238
FE-00152,2009,Pipeline,Steel (A36),Rural Mountain,Mild,31,0.0202,Fatigue crack,Moderate,1274834.0,180066.0,0.1412,Load test,1,8,1,0,2,0.2824,25425.319199999998,0.1412466250507909,0.2222222222222222,0.0404
FE-00153,2023,Bridge,Reinforced Concrete,Coastal Texas,Severe,52,0.058,Creep,Major,3185580.0,2159663.0,0.6779,Routine inspection,0,0,1,1,3,2.0336999999999996,1464035.5477,0.6779496983280909,3.0,0.17400000000000002
FE-00154,2008,Power Plant,Prestressed Concrete,Industrial New Jersey,Moderate,44,0.0986,Buckling,Major,602742.0,326106.0,0.541,Emergency,1,13,1,1,3,1.6230000000000002,176423.34600000002,0.5410374588132235,0.21428571428571427,0.29579999999999995
FE-00155,2020,Building,Steel (A588 Weathering),Coastal Texas,Severe,29,0.0299,Fatigue crack,Catastrophic,597903.0,721870.0,1.2073,Emergency,1,22,1,1,4,4.8292,871513.6510000001,1.2073363070598409,0.17391304347826086,0.1196
FE-00156,2011,Building,Composite Steel-Concrete,Pacific Northwest,Mild,50,0.0425,Overload,Moderate,464103.0,77627.0,0.1673,Emergency,0,0,1,0,2,0.3346,12986.9971,0.16726243958776393,2.0,0.085
FE-00157,2019,Building,Steel (A36),Rural South,Mild,36,0.0339,Corrosion,Catastrophic,2517034.0,2649553.0,1.0526,Public report,1,17,1,1,4,4.2104,2788919.4878,1.0526488716481381,0.2222222222222222,0.1356
FE-00158,2019,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,40,0.0788,Corrosion,Major,2741859.0,1602729.0,0.5845,Routine inspection,0,0,1,1,3,1.7535,936795.1005000001,0.5845409993730531,3.0,0.2364
FE-00159,2006,Bridge,Composite Steel-Concrete,Coastal Texas,Severe,81,0.0953,Corrosion,Moderate,2232506.0,368757.0,0.1652,Routine inspection,0,0,1,0,2,0.3304,60918.65640000001,0.16517626380399425,2.0,0.1906
FE-00160,2021,Power Plant,Reinforced Concrete,Industrial Michigan,Moderate,17,0.0516,Corrosion,Catastrophic,514461.0,412407.0,0.8016,Public report,0,0,0,1,4,3.2064,330585.4512,0.8016292780210745,4.0,0.2064
FE-00161,2012,Bridge,Timber,Coastal Florida,Severe,38,0.092,Erosion,Minor,328401.0,9499.0,0.0289,Emergency,0,0,0,0,1,0.0289,274.5211,0.02892500327343705,1.0,0.092
FE-00162,2009,Pipeline,Steel (A588 Weathering),Coastal California,Moderate,76,0.0461,Brittle fracture,Moderate,2114876.0,279210.0,0.132,Sensor alert,1,30,0,0,2,0.264,36855.72,0.13202192468967447,0.06451612903225806,0.0922
FE-00163,2019,Building,Timber,Industrial Michigan,Moderate,58,0.0595,Corrosion,Minor,177941.0,11467.0,0.0644,Sensor alert,1,26,1,0,1,0.0644,738.4748,0.06444270853822334,0.037037037037037035,0.0595
FE-00164,2021,Bridge,Cast Iron,Coastal Florida,Severe,30,0.0547,Fatigue crack,Moderate,1567151.0,437554.0,0.2792,Public report,0,0,1,0,2,0.5584,122165.0768,0.27920347177776744,2.0,0.1094
FE-00165,2013,Bridge,Steel (A36),Industrial Michigan,Moderate,46,0.0555,Fatigue crack,Catastrophic,490118.0,342420.0,0.6986,Sensor alert,0,0,0,0,4,2.7944,239214.612,0.6986480806662885,4.0,0.222
FE-00166,2005,Power Plant,Steel (A588 Weathering),Urban Northeast,Moderate,58,0.0238,Fatigue crack,Moderate,471923.0,52209.0,0.1106,Public report,1,5,1,0,2,0.2212,5774.3154,0.11063033588106534,0.3333333333333333,0.0476
FE-00167,2023,Bridge,Stainless Steel 316L,Rural South,Mild,22,0.0058,Corrosion,Moderate,1238422.0,286806.0,0.2316,Routine inspection,1,33,1,0,2,0.4632,66424.2696,0.2315898780867911,0.058823529411764705,0.0116
FE-00168,2015,Bridge,Steel (A588 Weathering),Rural South,Mild,56,0.022,Fatigue crack,Minor,8889336.0,514610.0,0.0579,Routine inspection,0,0,1,0,1,0.0579,29795.919,0.057890713097131216,1.0,0.022
FE-00169,2020,Power Plant,Reinforced Concrete,Coastal California,Moderate,63,0.0811,Corrosion,Moderate,2093006.0,373994.0,0.1787,Routine inspection,0,0,1,0,2,0.3574,66832.7278,0.17868749540135098,2.0,0.1622
FE-00170,2005,Pipeline,Prestressed Concrete,Desert Southwest,Mild,50,0.0237,Corrosion,Catastrophic,311513.0,234682.0,0.7534,Routine inspection,0,0,0,1,4,3.0136,176809.41879999998,0.7533618179658634,4.0,0.0948
FE-00171,2011,Power Plant,Steel (A588 Weathering),Urban Midwest,Moderate,35,0.0347,Settlement,Minor,481986.0,34360.0,0.0713,Sensor alert,0,0,0,0,1,0.0713,2449.868,0.07128837767072073,1.0,0.0347
FE-00172,2021,Bridge,Composite Steel-Concrete,Desert Southwest,Mild,62,0.0274,Creep,Major,1058886.0,562984.0,0.5317,Routine inspection,0,0,1,1,3,1.5951,299338.5928,0.5316757422423188,3.0,0.0822
FE-00173,2012,Bridge,Steel (A36),Urban West,Mild,51,0.0465,Corrosion,Minor,1102198.0,31481.0,0.0286,Load test,0,0,1,0,1,0.0286,900.3566,0.028562018802429326,1.0,0.0465
FE-00174,2010,Building,Prestressed Concrete,Rural Mountain,Mild,56,0.0107,Brittle fracture,Moderate,3350450.0,792695.0,0.2366,Routine inspection,0,0,1,0,2,0.4732,187551.63700000002,0.23659359190556492,2.0,0.0214
FE-00175,2023,Building,Composite Steel-Concrete,Rural Mountain,Mild,51,0.0219,Fatigue crack,Major,6305178.0,2666317.0,0.4229,Sensor alert,0,0,0,1,3,1.2687,1127585.4593,0.4228773557225506,3.0,0.0657
FE-00176,2023,Pipeline,Prestressed Concrete,Coastal Carolina,Severe,61,0.0982,Settlement,Minor,10858690.0,710343.0,0.0654,Sensor alert,0,0,1,0,1,0.0654,46456.4322,0.06541700702386752,1.0,0.0982
FE-00177,2019,Building,Reinforced Concrete,Desert Southwest,Mild,46,0.0173,Settlement,Major,1938942.0,1336843.0,0.6895,Routine inspection,1,38,0,1,3,2.0685000000000002,921753.2485,0.6894703400101705,0.07692307692307693,0.0519
FE-00178,2017,Bridge,Reinforced Concrete,Industrial Ohio,Moderate,56,0.0828,Buckling,Minor,557089.0,17255.0,0.031,Routine inspection,1,7,0,0,1,0.031,534.905,0.03097350692618235,0.125,0.0828
FE-00179,2017,Bridge,Prestressed Concrete,Coastal Carolina,Severe,35,0.0966,Overload,Moderate,3164045.0,831256.0,0.2627,Routine inspection,0,0,1,0,2,0.5254,218370.95119999998,0.26271939874432887,2.0,0.1932
FE-00180,2016,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,55,0.0472,Corrosion,Major,216129.0,76398.0,0.3535,Routine inspection,0,0,0,1,3,1.0605,27006.693,0.3534833363407965,3.0,0.1416
FE-00181,2016,Building,Steel (A36),Coastal Carolina,Severe,46,0.1091,Buckling,Major,1394193.0,627885.0,0.4504,Routine inspection,1,14,1,0,3,1.3512,282799.40400000004,0.4503573034723313,0.2,0.32730000000000004
FE-00182,2023,Bridge,Reinforced Concrete,Industrial Ohio,Moderate,39,0.0814,Creep,Catastrophic,1962765.0,1604157.0,0.8173,Sensor alert,0,0,1,1,4,3.2692,1311077.5161000001,0.8172944799810471,4.0,0.3256
FE-00183,2010,Power Plant,Prestressed Concrete,Industrial Ohio,Moderate,40,0.0352,Corrosion,Moderate,1771066.0,390792.0,0.2207,Routine inspection,0,0,1,0,2,0.4414,86247.7944,0.22065354989593838,2.0,0.0704
FE-00184,2020,Pipeline,Prestressed Concrete,Industrial Ohio,Moderate,38,0.0788,Buckling,Major,353342.0,164299.0,0.465,Sensor alert,0,0,0,1,3,1.395,76399.035,0.46498576450011603,3.0,0.2364
FE-00185,2015,Bridge,Reinforced Concrete,Coastal Florida,Severe,37,0.0944,Corrosion,Moderate,531622.0,135702.0,0.2553,Routine inspection,1,7,0,0,2,0.5106,34644.7206,0.25526031654069997,0.25,0.1888
FE-00186,2014,Bridge,Steel (A36),Coastal California,Moderate,57,0.0884,Settlement,Catastrophic,964866.0,809903.0,0.8394,Sensor alert,1,11,0,1,4,3.3576,679832.5782,0.8393942785837619,0.3333333333333333,0.3536
FE-00187,2011,Bridge,Steel (A514 HY),Coastal Carolina,Severe,42,0.0706,Creep,Catastrophic,8474126.0,7181412.0,0.8475,Emergency,1,31,0,1,4,3.39,6086246.67,0.8474516428006853,0.125,0.2824
FE-00188,2020,Power Plant,Prestressed Concrete,Industrial Ohio,Moderate,53,0.044,Fatigue crack,Major,247717.0,177963.0,0.7184,Public report,0,0,1,0,3,2.1552000000000002,127848.6192,0.7184125433458342,3.0,0.132
FE-00189,2010,Bridge,Reinforced Concrete,Pacific Northwest,Mild,28,0.0285,Overload,Moderate,1386387.0,294204.0,0.2122,Emergency,0,0,1,0,2,0.4244,62430.0888,0.2122091450655553,2.0,0.057
FE-00190,2010,Bridge,Prestressed Concrete,Urban Northeast,Moderate,99,0.0634,Corrosion,Moderate,459637.0,123348.0,0.2684,Load test,0,0,1,0,2,0.5368,33106.603200000005,0.26835959681226706,2.0,0.1268
FE-00191,2020,Building,Prestressed Concrete,Desert Southwest,Mild,73,0.0253,Brittle fracture,Moderate,1737210.0,496410.0,0.2858,Load test,0,0,1,0,2,0.5716,141873.978,0.2857512908629354,2.0,0.0506
FE-00192,2019,Building,Steel (A36),Coastal California,Moderate,67,0.0359,Overload,Moderate,812498.0,238312.0,0.2933,Routine inspection,1,24,0,0,2,0.5866,69896.9096,0.293307798911505,0.08,0.0718
FE-00193,2022,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,45,0.0752,Buckling,Major,1226191.0,762302.0,0.6217,Emergency,1,0,0,1,3,1.8651,473923.1534,0.6216829188927336,3.0,0.22560000000000002
FE-00194,2016,Bridge,Prestressed Concrete,Desert Southwest,Mild,49,0.0125,Brittle fracture,Moderate,4326440.0,798403.0,0.1845,Routine inspection,1,0,1,0,2,0.369,147305.3535,0.18454040735570124,2.0,0.025
FE-00195,2014,Bridge,Prestressed Concrete,Urban West,Mild,68,0.0355,Overload,Catastrophic,1082055.0,611751.0,0.5654,Routine inspection,1,12,1,1,4,2.2616,345884.01540000003,0.5653603559892981,0.3076923076923077,0.142
FE-00196,2016,Bridge,Composite Steel-Concrete,Rural Midwest,Mild,28,0.0329,Buckling,Minor,1462200.0,66990.0,0.0458,Sensor alert,1,8,1,0,1,0.0458,3068.142,0.045814526056627,0.1111111111111111,0.0329
FE-00197,2018,Pipeline,Composite Steel-Concrete,Coastal Texas,Severe,62,0.0736,Brittle fracture,Moderate,2885899.0,388519.0,0.1346,Public report,0,0,1,0,2,0.2692,52294.6574,0.13462667958927182,2.0,0.1472
FE-00198,2020,Power Plant,Steel (A36),Coastal Florida,Severe,38,0.0641,Overload,Minor,2618223.0,138267.0,0.0528,Routine inspection,1,9,1,0,1,0.0528,7300.4976,0.05280948185085839,0.1,0.0641
FE-00199,2006,Bridge,Steel (A36),Rural Midwest,Mild,37,0.0267,Creep,Minor,916261.0,62861.0,0.0686,Routine inspection,0,0,0,0,1,0.0686,4312.2645999999995,0.06860599763604475,1.0,0.0267
FE-00200,2007,Bridge,Steel (A36),Rural South,Mild,71,0.0377,Erosion,Moderate,1530807.0,378346.0,0.2472,Emergency,1,2,1,0,2,0.4944,93527.1312,0.24715460538134462,0.6666666666666666,0.0754
FE-00201,2022,Bridge,Steel (A36),Industrial Michigan,Moderate,44,0.0779,Settlement,Major,757173.0,337640.0,0.4459,Routine inspection,0,0,1,1,3,1.3377000000000001,150553.676,0.4459218699029152,3.0,0.2337
FE-00202,2007,Building,Steel (A36),Rural South,Mild,38,0.0379,Fatigue crack,Minor,3621929.0,219874.0,0.0607,Public report,1,1,1,0,1,0.0607,13346.351799999999,0.06070632527584058,0.5,0.0379
FE-00203,2021,Bridge,Steel (A36),Coastal Carolina,Severe,44,0.0402,Overload,Moderate,1062749.0,263243.0,0.2477,Emergency,1,0,0,0,2,0.4954,65205.2911,0.24770006840749792,2.0,0.0804
FE-00204,2009,Bridge,Steel (A588 Weathering),Coastal Texas,Severe,65,0.0365,Overload,Catastrophic,163852.0,118307.0,0.722,Emergency,0,0,1,0,4,2.888,85417.654,0.7220357395698557,4.0,0.146
FE-00205,2011,Pipeline,Composite Steel-Concrete,Coastal Carolina,Severe,30,0.084,Settlement,Minor,1949428.0,128356.0,0.0658,Load test,0,0,1,0,1,0.0658,8445.8248,0.06584290366199726,1.0,0.084
FE-00206,2019,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,46,0.0554,Fatigue crack,Minor,1409489.0,45894.0,0.0326,Routine inspection,1,0,0,0,1,0.0326,1496.1444,0.03256073655062225,1.0,0.0554
FE-00207,2010,Power Plant,Steel (A588 Weathering),Urban Northeast,Moderate,59,0.0213,Erosion,Major,1070537.0,545761.0,0.5098,Routine inspection,0,0,1,1,3,1.5294,278228.95780000003,0.5098011558685034,3.0,0.0639
FE-00208,2011,Bridge,Prestressed Concrete,Industrial New Jersey,Moderate,55,0.1038,Buckling,Catastrophic,1768488.0,1309575.0,0.7405,Sensor alert,0,0,0,1,4,2.962,969740.2875000001,0.7405054487222984,4.0,0.4152
FE-00209,2021,Building,Steel (A514 HY),Coastal Texas,Severe,13,0.1053,Fatigue crack,Minor,1099550.0,75454.0,0.0686,Sensor alert,0,0,1,0,1,0.0686,5176.144399999999,0.06862261834386794,1.0,0.1053
FE-00210,2014,Pipeline,Reinforced Concrete,Coastal California,Moderate,40,0.0948,Creep,Minor,890425.0,64520.0,0.0725,Routine inspection,0,0,0,0,1,0.0725,4677.7,0.0724597804419238,1.0,0.0948
FE-00211,2005,Bridge,Steel (A36),Urban West,Mild,68,0.0341,Buckling,Major,218006.0,134853.0,0.6186,Routine inspection,0,0,1,1,3,1.8558000000000001,83420.06580000001,0.618574718127024,3.0,0.1023
FE-00212,2023,Pipeline,Prestressed Concrete,Rural Mountain,Mild,34,0.0241,Erosion,Minor,448991.0,25553.0,0.0569,Emergency,0,0,1,0,1,0.0569,1453.9657,0.05691205391644821,1.0,0.0241
FE-00213,2008,Pipeline,Steel (A514 HY),Rural Mountain,Mild,44,0.0192,Fatigue crack,Moderate,3664998.0,773346.0,0.211,Emergency,0,0,1,0,2,0.422,163176.006,0.21100857353810287,2.0,0.0384
FE-00214,2008,Power Plant,Steel (A36),Coastal Texas,Severe,31,0.0882,Fatigue crack,Minor,2752566.0,77853.0,0.0283,Sensor alert,0,0,1,0,1,0.0283,2203.2399,0.028283790470419238,1.0,0.0882
FE-00215,2005,Pipeline,Prestressed Concrete,Urban Midwest,Moderate,53,0.0686,Fatigue crack,Major,724207.0,204983.0,0.283,Routine inspection,0,0,0,0,3,0.849,58010.18899999999,0.28304476482552643,3.0,0.20579999999999998
FE-00216,2022,Bridge,Prestressed Concrete,Desert Southwest,Mild,40,0.0271,Creep,Minor,553156.0,31106.0,0.0562,Public report,0,0,0,0,1,0.0562,1748.1572,0.05623368453022294,1.0,0.0271
FE-00217,2020,Pipeline,Steel (A588 Weathering),Industrial Ohio,Moderate,48,0.0362,Fatigue crack,Minor,1608317.0,54703.0,0.034,Sensor alert,0,0,1,0,1,0.034,1859.902,0.034012573391937036,1.0,0.0362
FE-00218,2018,Pipeline,Composite Steel-Concrete,Desert Southwest,Mild,38,0.0113,Corrosion,Minor,2695100.0,102995.0,0.0382,Routine inspection,0,0,1,0,1,0.0382,3934.4089999999997,0.038215650625208715,1.0,0.0113
FE-00219,2009,Bridge,Composite Steel-Concrete,Urban Midwest,Moderate,40,0.0691,Brittle fracture,Minor,697314.0,17910.0,0.0257,Public report,0,0,1,0,1,0.0257,460.28700000000003,0.025684268493103537,1.0,0.0691
FE-00220,2009,Bridge,Stainless Steel 316L,Coastal Texas,Severe,48,0.0133,Creep,Minor,4753046.0,228256.0,0.048,Emergency,0,0,0,0,1,0.048,10956.288,0.04802309929253788,1.0,0.0133
FE-00221,2014,Bridge,Composite Steel-Concrete,Industrial Michigan,Moderate,33,0.0729,Buckling,Minor,1073190.0,36764.0,0.0343,Sensor alert,1,2,1,0,1,0.0343,1261.0051999999998,0.03425674857201427,0.3333333333333333,0.0729
FE-00222,2019,Pipeline,Steel (A36),Coastal Carolina,Severe,65,0.0666,Corrosion,Major,855164.0,349008.0,0.4081,Routine inspection,0,0,1,0,3,1.2243,142430.1648,0.4081182089049586,3.0,0.19980000000000003
FE-00223,2005,Bridge,Prestressed Concrete,Rural Midwest,Mild,43,0.0306,Erosion,Catastrophic,2640081.0,2352320.0,0.891,Load test,0,0,0,1,4,3.564,2095917.12,0.891002965439318,4.0,0.1224
FE-00224,2020,Bridge,Steel (A36),Rural Mountain,Mild,61,0.0158,Creep,Moderate,1695792.0,182230.0,0.1075,Routine inspection,0,0,1,0,2,0.215,19589.725,0.10746011303273043,2.0,0.0316
FE-00225,2009,Bridge,Prestressed Concrete,Coastal Carolina,Severe,32,0.051,Buckling,Minor,4956467.0,138755.0,0.028,Routine inspection,0,0,1,0,1,0.028,3885.14,0.027994738994529773,1.0,0.051
FE-00226,2022,Building,Steel (A588 Weathering),Industrial New Jersey,Moderate,48,0.0457,Fatigue crack,Moderate,157173.0,24561.0,0.1563,Emergency,0,0,1,0,2,0.3126,3838.8842999999997,0.15626729781832757,2.0,0.0914
